[Epoch 1]	Learning rate: 1.00e-5
Total time: 1520.90s


Evaluation:

Evaluation:
[Epoch 1]	Learning rate: 1.00e-5
[Epoch 1]	Learning rate: 1.00e-5
[Epoch 1]	Learning rate: 1.00e-5
[Epoch 1]	Learning rate: 1.00e-5
[Epoch 1]	Learning rate: 1.00e-5
[Epoch 1]	Learning rate: 1.00e-5
[Epoch 1]	Learning rate: 1.00e-5
[Epoch 1]	Learning rate: 1.00e-5
[Epoch 1]	Learning rate: 1.00e-5
[Epoch 1]	Learning rate: 1.00e-5
[Epoch 1]	Learning rate: 1.00e-5
[Epoch 1]	Learning rate: 1.00e-5
[800/16000]	[L1: 16.4287]	303.3+0.8s
[Epoch 1]	Learning rate: 1.00e-5
[800/16000]	[L1: 16.4908]	42.8+0.7s
[1600/16000]	[L1: 12.0237]	42.5+0.5s
[2400/16000]	[L1: 10.0595]	42.9+0.5s
[3200/16000]	[L1: 8.9274]	42.9+0.5s
[4000/16000]	[L1: 8.1460]	41.6+0.5s
[4800/16000]	[L1: 7.6074]	41.8+0.5s
[5600/16000]	[L1: 7.2184]	42.1+0.5s
[6400/16000]	[L1: 6.9055]	42.4+0.5s
[7200/16000]	[L1: 6.6455]	43.0+0.5s
[8000/16000]	[L1: 6.4307]	43.0+0.5s
[8800/16000]	[L1: 6.2435]	42.4+0.5s
[9600/16000]	[L1: 6.0878]	42.9+0.5s
[10400/16000]	[L1: 5.9516]	43.1+0.5s
[11200/16000]	[L1: 5.8321]	42.7+0.5s
[12000/16000]	[L1: 5.7263]	42.6+0.5s
[12800/16000]	[L1: 5.6340]	42.8+0.5s
[13600/16000]	[L1: 5.5459]	42.7+0.5s
[14400/16000]	[L1: 5.4679]	42.6+0.5s
[15200/16000]	[L1: 5.3998]	42.8+0.5s
[16000/16000]	[L1: 5.3357]	43.0+0.5s
[Epoch 2]	Learning rate: 1.00e-5
[800/16000]	[L1: 4.1145]	42.9+0.7s
[1600/16000]	[L1: 4.0739]	42.9+0.5s
[2400/16000]	[L1: 4.0577]	43.0+0.5s
[3200/16000]	[L1: 4.0609]	42.3+0.5s
[4000/16000]	[L1: 4.0553]	42.6+0.5s
[4800/16000]	[L1: 4.0465]	42.8+0.5s
[5600/16000]	[L1: 4.0371]	43.0+0.5s
[6400/16000]	[L1: 4.0389]	43.0+0.5s
[7200/16000]	[L1: 4.0271]	42.7+0.5s
[8000/16000]	[L1: 4.0219]	42.6+0.5s
[8800/16000]	[L1: 4.0137]	42.1+0.5s
[9600/16000]	[L1: 4.0117]	42.6+0.5s
[10400/16000]	[L1: 4.0030]	42.3+0.5s
[11200/16000]	[L1: 3.9994]	42.5+0.5s
[12000/16000]	[L1: 3.9950]	42.8+0.5s
[12800/16000]	[L1: 3.9902]	42.4+0.5s
[13600/16000]	[L1: 3.9829]	42.5+0.5s
[14400/16000]	[L1: 3.9768]	42.7+0.5s
[15200/16000]	[L1: 3.9697]	42.6+0.5s
[16000/16000]	[L1: 3.9637]	42.6+0.5s
[Epoch 3]	Learning rate: 1.00e-5
[800/16000]	[L1: 3.8838]	42.0+0.8s
[1600/16000]	[L1: 3.8308]	42.0+0.5s
[2400/16000]	[L1: 3.8233]	42.3+0.5s
[3200/16000]	[L1: 3.8393]	42.6+0.5s
[4000/16000]	[L1: 3.8508]	42.6+0.5s
[4800/16000]	[L1: 3.8468]	42.5+0.5s
[5600/16000]	[L1: 3.8414]	42.3+0.5s
[6400/16000]	[L1: 3.8405]	42.4+0.5s
[7200/16000]	[L1: 3.8389]	42.7+0.5s
[8000/16000]	[L1: 3.8356]	42.5+0.5s
[8800/16000]	[L1: 3.8287]	42.6+0.5s
[9600/16000]	[L1: 3.8249]	42.6+0.5s
[10400/16000]	[L1: 3.8191]	42.1+0.5s
[11200/16000]	[L1: 3.8157]	42.4+0.5s
[12000/16000]	[L1: 3.8130]	42.5+0.5s
[12800/16000]	[L1: 3.8106]	42.4+0.5s
[13600/16000]	[L1: 3.8051]	42.5+0.5s
[14400/16000]	[L1: 3.8007]	42.6+0.5s
[15200/16000]	[L1: 3.8004]	42.9+0.5s
[16000/16000]	[L1: 3.7966]	42.9+0.5s
[Epoch 4]	Learning rate: 5.00e-6
[800/16000]	[L1: 3.6918]	42.8+0.6s
[1600/16000]	[L1: 3.6883]	42.9+0.5s
[2400/16000]	[L1: 3.7047]	42.4+0.5s
[3200/16000]	[L1: 3.7072]	43.1+0.5s
[4000/16000]	[L1: 3.7126]	42.8+0.5s
[4800/16000]	[L1: 3.7095]	43.0+0.5s
[5600/16000]	[L1: 3.7069]	43.0+0.5s
[6400/16000]	[L1: 3.7106]	42.9+0.5s
[7200/16000]	[L1: 3.7054]	42.5+0.5s
[8000/16000]	[L1: 3.7084]	42.7+0.5s
[8800/16000]	[L1: 3.7049]	42.9+0.5s
[9600/16000]	[L1: 3.7058]	43.2+0.5s
[10400/16000]	[L1: 3.7076]	43.2+0.5s
[11200/16000]	[L1: 3.7059]	42.9+0.5s
[12000/16000]	[L1: 3.7035]	43.2+0.5s
[12800/16000]	[L1: 3.7017]	43.0+0.5s
[13600/16000]	[L1: 3.7004]	43.1+0.5s
[14400/16000]	[L1: 3.6995]	43.3+0.5s
[Epoch 1]	Learning rate: 1.00e-5
[800/16000]	[L1: 16.3721]	43.8+0.8s
[1600/16000]	[L1: 11.9231]	42.7+0.5s
[2400/16000]	[L1: 10.0217]	42.8+0.5s
[3200/16000]	[L1: 8.8947]	42.7+0.5s
[4000/16000]	[L1: 8.1211]	42.6+0.5s
[4800/16000]	[L1: 7.5731]	42.6+0.5s
[5600/16000]	[L1: 7.1846]	42.5+0.5s
[6400/16000]	[L1: 6.8721]	43.1+0.5s
[7200/16000]	[L1: 6.6132]	43.2+0.5s
[8000/16000]	[L1: 6.3999]	42.9+0.5s
[8800/16000]	[L1: 6.2129]	43.2+0.5s
[9600/16000]	[L1: 6.0572]	43.3+0.5s
[10400/16000]	[L1: 5.9248]	43.3+0.5s
[11200/16000]	[L1: 5.8085]	43.0+0.5s
[12000/16000]	[L1: 5.7061]	43.2+0.5s
[12800/16000]	[L1: 5.6128]	43.3+0.5s
[13600/16000]	[L1: 5.5244]	42.9+0.5s
[14400/16000]	[L1: 5.4467]	43.0+0.5s
[15200/16000]	[L1: 5.3794]	42.9+0.5s
[16000/16000]	[L1: 5.3161]	43.0+0.5s
[Epoch 2]	Learning rate: 1.00e-5
[800/16000]	[L1: 4.0752]	43.3+0.9s
[1600/16000]	[L1: 4.0550]	43.4+0.5s
[2400/16000]	[L1: 4.0373]	43.5+0.5s
[3200/16000]	[L1: 4.0442]	43.4+0.5s
[4000/16000]	[L1: 4.0382]	43.1+0.5s
[4800/16000]	[L1: 4.0336]	43.2+0.5s
[5600/16000]	[L1: 4.0285]	43.4+0.5s
[6400/16000]	[L1: 4.0255]	43.4+0.5s
[7200/16000]	[L1: 4.0144]	43.2+0.5s
[8000/16000]	[L1: 4.0094]	43.0+0.5s
[8800/16000]	[L1: 4.0026]	43.1+0.5s
[9600/16000]	[L1: 4.0038]	42.9+0.5s
[10400/16000]	[L1: 3.9956]	43.4+0.5s
[11200/16000]	[L1: 3.9918]	43.3+0.5s
[12000/16000]	[L1: 3.9907]	43.4+0.5s
[12800/16000]	[L1: 3.9848]	42.7+0.5s
[13600/16000]	[L1: 3.9795]	42.5+0.5s
[14400/16000]	[L1: 3.9719]	43.0+0.5s
[15200/16000]	[L1: 3.9664]	43.0+0.5s
[16000/16000]	[L1: 3.9603]	42.6+0.5s
[Epoch 3]	Learning rate: 1.00e-5
[800/16000]	[L1: 3.8539]	43.7+1.0s
[1600/16000]	[L1: 3.8203]	43.3+0.6s
[2400/16000]	[L1: 3.8157]	42.9+0.5s
[3200/16000]	[L1: 3.8251]	43.5+0.5s
[4000/16000]	[L1: 3.8245]	43.4+0.5s
[4800/16000]	[L1: 3.8229]	43.1+0.5s
[5600/16000]	[L1: 3.8203]	43.2+0.5s
[6400/16000]	[L1: 3.8194]	43.3+0.5s
[7200/16000]	[L1: 3.8176]	43.5+0.5s
[8000/16000]	[L1: 3.8155]	43.2+0.5s
[8800/16000]	[L1: 3.8133]	43.1+0.5s
[9600/16000]	[L1: 3.8106]	43.3+0.5s
[10400/16000]	[L1: 3.8084]	43.0+0.5s
[11200/16000]	[L1: 3.8047]	43.6+0.5s
[12000/16000]	[L1: 3.8007]	43.0+0.5s
[12800/16000]	[L1: 3.7988]	43.4+0.5s
[13600/16000]	[L1: 3.7941]	43.2+0.5s
[14400/16000]	[L1: 3.7904]	43.1+0.5s
[15200/16000]	[L1: 3.7880]	43.1+0.5s
[16000/16000]	[L1: 3.7857]	43.2+0.5s
[Epoch 4]	Learning rate: 5.00e-6
[800/16000]	[L1: 3.7111]	43.1+0.7s
[1600/16000]	[L1: 3.7025]	43.6+0.5s
[2400/16000]	[L1: 3.7142]	43.2+0.5s
[3200/16000]	[L1: 3.7098]	43.4+0.5s
[4000/16000]	[L1: 3.7125]	43.4+0.5s
[4800/16000]	[L1: 3.7114]	43.3+0.5s
[5600/16000]	[L1: 3.7086]	43.2+0.5s
[6400/16000]	[L1: 3.7129]	43.1+0.5s
[7200/16000]	[L1: 3.7067]	43.2+0.5s
[Epoch 1]	Learning rate: 1.00e-4
[800/16000]	[L1: 13.9521]	44.5+0.9s
[1600/16000]	[L1: 9.4467]	43.1+0.6s
[2400/16000]	[L1: 7.8327]	43.3+0.6s
[3200/16000]	[L1: 6.9509]	43.1+0.5s
[4000/16000]	[L1: 6.3899]	43.3+0.5s
[4800/16000]	[L1: 6.0544]	43.5+0.5s
[5600/16000]	[L1: 5.7760]	43.0+0.5s
[6400/16000]	[L1: 5.5480]	43.3+0.5s
[7200/16000]	[L1: 5.3672]	43.4+0.5s
[8000/16000]	[L1: 5.2210]	43.3+0.5s
[8800/16000]	[L1: 5.0946]	43.5+0.5s
[9600/16000]	[L1: 4.9896]	43.4+0.5s
[10400/16000]	[L1: 4.8967]	43.5+0.5s
[11200/16000]	[L1: 4.8238]	43.2+0.5s
[12000/16000]	[L1: 4.7537]	43.1+0.5s
[12800/16000]	[L1: 4.6904]	43.3+0.5s
[13600/16000]	[L1: 4.6325]	43.3+0.5s
[14400/16000]	[L1: 4.5801]	43.3+0.5s
[15200/16000]	[L1: 4.5329]	43.5+0.5s
[16000/16000]	[L1: 4.4899]	43.3+0.5s
[Epoch 2]	Learning rate: 1.00e-4
[800/16000]	[L1: 3.6850]	43.4+1.0s
[1600/16000]	[L1: 3.6544]	43.4+0.8s
[2400/16000]	[L1: 3.6368]	43.7+0.9s
[3200/16000]	[L1: 3.6342]	42.7+0.6s
[4000/16000]	[L1: 3.6310]	43.5+0.5s
[4800/16000]	[L1: 3.6291]	43.6+0.5s
[5600/16000]	[L1: 3.6225]	43.4+0.5s
[6400/16000]	[L1: 3.6233]	43.4+0.5s
[7200/16000]	[L1: 3.6156]	43.2+0.5s
[8000/16000]	[L1: 3.6168]	43.4+0.5s
[8800/16000]	[L1: 3.6118]	43.4+0.5s
[9600/16000]	[L1: 3.6149]	43.4+0.5s
[10400/16000]	[L1: 3.6087]	43.0+0.5s
[11200/16000]	[L1: 3.6082]	43.3+0.5s
[12000/16000]	[L1: 3.6079]	43.5+0.5s
[12800/16000]	[L1: 3.6049]	43.2+0.5s
[13600/16000]	[L1: 3.6004]	43.3+0.5s
[14400/16000]	[L1: 3.5961]	43.6+0.5s
[15200/16000]	[L1: 3.5927]	43.2+0.5s
[16000/16000]	[L1: 3.5882]	43.4+0.5s
[Epoch 3]	Learning rate: 1.00e-4
[800/16000]	[L1: 3.5503]	43.4+0.7s
[1600/16000]	[L1: 3.5067]	43.4+0.5s
[2400/16000]	[L1: 3.4991]	43.0+0.5s
[3200/16000]	[L1: 3.5085]	42.9+0.5s
[4000/16000]	[L1: 3.5133]	43.1+0.5s
[4800/16000]	[L1: 3.5133]	42.2+0.5s
[5600/16000]	[L1: 3.5132]	42.9+0.5s
[6400/16000]	[L1: 3.5142]	42.4+0.5s
[7200/16000]	[L1: 3.5149]	42.3+0.5s
[8000/16000]	[L1: 3.5128]	42.4+0.5s
[8800/16000]	[L1: 3.5074]	42.4+0.5s
[9600/16000]	[L1: 3.5045]	42.4+0.5s
[10400/16000]	[L1: 3.5012]	42.3+0.5s
[11200/16000]	[L1: 3.4976]	43.6+0.5s
[12000/16000]	[L1: 3.4941]	44.2+0.5s
[12800/16000]	[L1: 3.4933]	43.6+0.5s
[13600/16000]	[L1: 3.4898]	44.4+0.6s
[14400/16000]	[L1: 3.4879]	44.3+0.6s
[15200/16000]	[L1: 3.4874]	44.1+0.5s
[16000/16000]	[L1: 3.4857]	44.5+0.6s
[Epoch 4]	Learning rate: 5.00e-5
[800/16000]	[L1: 3.4006]	43.8+1.0s
[1600/16000]	[L1: 3.3988]	43.8+0.9s
[2400/16000]	[L1: 3.4125]	43.5+0.8s
[3200/16000]	[L1: 3.4114]	43.5+0.7s
[4000/16000]	[L1: 3.4134]	43.2+0.5s
[4800/16000]	[L1: 3.4109]	43.2+0.5s
[5600/16000]	[L1: 3.4109]	43.1+0.5s
[6400/16000]	[L1: 3.4155]	43.3+0.5s
[7200/16000]	[L1: 3.4131]	43.3+0.5s
[8000/16000]	[L1: 3.4145]	43.2+0.5s
[8800/16000]	[L1: 3.4124]	43.3+0.5s
[9600/16000]	[L1: 3.4143]	43.4+0.5s
[10400/16000]	[L1: 3.4138]	43.1+0.5s
[11200/16000]	[L1: 3.4114]	43.2+0.5s
[12000/16000]	[L1: 3.4090]	43.2+0.5s
[12800/16000]	[L1: 3.4081]	43.4+0.5s
[13600/16000]	[L1: 3.4065]	43.4+0.5s
[14400/16000]	[L1: 3.4049]	43.3+0.5s
[15200/16000]	[L1: 3.4050]	43.2+0.5s
[16000/16000]	[L1: 3.4054]	42.9+0.5s
[Epoch 5]	Learning rate: 5.00e-5
[800/16000]	[L1: 3.3738]	43.5+1.0s
[1600/16000]	[L1: 3.3849]	43.5+0.5s
[2400/16000]	[L1: 3.3947]	43.6+0.5s
[3200/16000]	[L1: 3.3951]	43.0+0.5s
[4000/16000]	[L1: 3.3976]	43.2+0.5s
[4800/16000]	[L1: 3.3946]	43.6+0.5s
[5600/16000]	[L1: 3.3897]	43.3+0.5s
[6400/16000]	[L1: 3.3884]	43.1+0.5s
[7200/16000]	[L1: 3.3836]	43.3+0.5s
[8000/16000]	[L1: 3.3832]	43.4+0.5s
[8800/16000]	[L1: 3.3844]	43.6+0.5s
[9600/16000]	[L1: 3.3846]	43.2+0.5s
[10400/16000]	[L1: 3.3834]	43.4+0.5s
[11200/16000]	[L1: 3.3831]	43.6+0.5s
[12000/16000]	[L1: 3.3831]	43.2+0.5s
[12800/16000]	[L1: 3.3811]	43.5+0.5s
[13600/16000]	[L1: 3.3794]	43.6+0.5s
[14400/16000]	[L1: 3.3799]	43.5+0.5s
[15200/16000]	[L1: 3.3798]	43.4+0.5s
[16000/16000]	[L1: 3.3815]	43.4+0.5s
[Epoch 6]	Learning rate: 5.00e-5
[800/16000]	[L1: 3.4008]	43.4+1.0s
[1600/16000]	[L1: 3.3984]	43.3+0.5s
[2400/16000]	[L1: 3.3915]	43.2+0.5s
[3200/16000]	[L1: 3.3785]	43.1+0.5s
[4000/16000]	[L1: 3.3741]	43.2+0.5s
[4800/16000]	[L1: 3.3753]	43.3+0.5s
[5600/16000]	[L1: 3.3744]	43.4+0.5s
[6400/16000]	[L1: 3.3677]	42.5+0.5s
[7200/16000]	[L1: 3.3602]	43.5+0.5s
[8000/16000]	[L1: 3.3558]	43.6+0.5s
[8800/16000]	[L1: 3.3563]	43.5+0.5s
[9600/16000]	[L1: 3.3554]	43.2+0.5s
[10400/16000]	[L1: 3.3567]	43.3+0.5s
[11200/16000]	[L1: 3.3532]	43.7+0.5s
[12000/16000]	[L1: 3.3518]	42.8+0.5s
[12800/16000]	[L1: 3.3524]	43.5+0.5s
[13600/16000]	[L1: 3.3537]	43.5+0.5s
[14400/16000]	[L1: 3.3534]	43.3+0.5s
[15200/16000]	[L1: 3.3530]	43.0+0.5s
[16000/16000]	[L1: 3.3551]	42.4+0.5s
[Epoch 7]	Learning rate: 2.50e-5
[800/16000]	[L1: 3.3162]	43.3+0.7s
[1600/16000]	[L1: 3.3112]	43.2+0.5s
[2400/16000]	[L1: 3.3236]	43.2+0.5s
[3200/16000]	[L1: 3.3261]	43.1+0.5s
[4000/16000]	[L1: 3.3196]	43.1+0.5s
[4800/16000]	[L1: 3.3168]	43.2+0.5s
[5600/16000]	[L1: 3.3129]	43.5+0.5s
[6400/16000]	[L1: 3.3101]	43.1+0.5s
[7200/16000]	[L1: 3.3085]	43.1+0.5s
[8000/16000]	[L1: 3.3074]	42.9+0.5s
[8800/16000]	[L1: 3.3073]	43.0+0.5s
[9600/16000]	[L1: 3.3066]	42.9+0.5s
[10400/16000]	[L1: 3.3054]	42.0+0.5s
[11200/16000]	[L1: 3.3075]	42.6+0.5s
[12000/16000]	[L1: 3.3087]	43.0+0.5s
[12800/16000]	[L1: 3.3086]	43.3+0.5s
[13600/16000]	[L1: 3.3089]	43.5+0.5s
[14400/16000]	[L1: 3.3077]	43.5+0.5s
[15200/16000]	[L1: 3.3061]	43.5+0.5s
[16000/16000]	[L1: 3.3074]	43.4+0.5s
[Epoch 8]	Learning rate: 2.50e-5
[800/16000]	[L1: 3.2931]	43.6+0.9s
[1600/16000]	[L1: 3.3024]	43.6+0.5s
[2400/16000]	[L1: 3.3036]	43.5+0.5s
[3200/16000]	[L1: 3.3045]	43.2+0.5s
[4000/16000]	[L1: 3.3001]	43.6+0.5s
[4800/16000]	[L1: 3.2961]	43.7+0.5s
[5600/16000]	[L1: 3.2944]	43.4+0.5s
[6400/16000]	[L1: 3.2961]	43.5+0.5s
[7200/16000]	[L1: 3.2972]	43.5+0.5s
[8000/16000]	[L1: 3.2970]	43.5+0.5s
[8800/16000]	[L1: 3.2941]	43.5+0.5s
[9600/16000]	[L1: 3.2929]	43.4+0.5s
[10400/16000]	[L1: 3.2922]	43.3+0.5s
[11200/16000]	[L1: 3.2909]	43.2+0.5s
[12000/16000]	[L1: 3.2886]	43.5+0.5s
[12800/16000]	[L1: 3.2899]	43.6+0.5s
[13600/16000]	[L1: 3.2912]	43.8+0.5s
[14400/16000]	[L1: 3.2906]	43.1+0.5s
[15200/16000]	[L1: 3.2902]	43.6+0.5s
[16000/16000]	[L1: 3.2895]	43.4+0.5s
[Epoch 9]	Learning rate: 2.50e-5
[800/16000]	[L1: 3.2962]	43.5+0.7s
[1600/16000]	[L1: 3.2735]	43.8+0.5s
[2400/16000]	[L1: 3.2758]	43.5+0.5s
[3200/16000]	[L1: 3.2780]	43.4+0.5s
[4000/16000]	[L1: 3.2773]	43.4+0.5s
[4800/16000]	[L1: 3.2710]	43.7+0.5s
[5600/16000]	[L1: 3.2738]	43.5+0.5s
[6400/16000]	[L1: 3.2718]	43.4+0.5s
[7200/16000]	[L1: 3.2728]	43.6+0.5s
[8000/16000]	[L1: 3.2737]	43.5+0.5s
[8800/16000]	[L1: 3.2751]	43.5+0.5s
[9600/16000]	[L1: 3.2705]	43.3+0.5s
[10400/16000]	[L1: 3.2700]	43.3+0.5s
[11200/16000]	[L1: 3.2688]	43.4+0.5s
[12000/16000]	[L1: 3.2689]	43.2+0.5s
[12800/16000]	[L1: 3.2680]	43.3+0.5s
[13600/16000]	[L1: 3.2693]	43.5+0.5s
[14400/16000]	[L1: 3.2690]	43.4+0.5s
[15200/16000]	[L1: 3.2712]	43.3+0.5s
[16000/16000]	[L1: 3.2692]	43.4+0.5s
[Epoch 10]	Learning rate: 1.25e-5
[800/16000]	[L1: 3.2150]	43.7+0.7s
[1600/16000]	[L1: 3.2386]	43.5+0.5s
[2400/16000]	[L1: 3.2507]	43.5+0.5s
[3200/16000]	[L1: 3.2445]	43.7+0.5s
[4000/16000]	[L1: 3.2386]	43.7+0.5s
[4800/16000]	[L1: 3.2311]	43.6+0.5s
[5600/16000]	[L1: 3.2329]	43.2+0.5s
[6400/16000]	[L1: 3.2342]	43.7+0.5s
[7200/16000]	[L1: 3.2369]	42.5+0.5s
[8000/16000]	[L1: 3.2381]	43.3+0.5s
[8800/16000]	[L1: 3.2370]	43.2+0.5s
[9600/16000]	[L1: 3.2341]	43.5+0.5s
[10400/16000]	[L1: 3.2360]	43.5+0.5s
[11200/16000]	[L1: 3.2370]	43.2+0.5s
[12000/16000]	[L1: 3.2374]	43.0+0.5s
[12800/16000]	[L1: 3.2391]	43.2+0.5s
[13600/16000]	[L1: 3.2391]	43.5+0.5s
[14400/16000]	[L1: 3.2389]	43.5+0.5s
[15200/16000]	[L1: 3.2383]	43.1+0.5s
[16000/16000]	[L1: 3.2370]	43.2+0.5s
[Epoch 11]	Learning rate: 1.25e-5
[800/16000]	[L1: 3.2579]	43.7+0.8s
[1600/16000]	[L1: 3.2454]	43.6+0.5s
[2400/16000]	[L1: 3.2355]	43.6+0.5s
[3200/16000]	[L1: 3.2371]	43.5+0.5s
[4000/16000]	[L1: 3.2334]	43.4+0.5s
[4800/16000]	[L1: 3.2324]	43.5+0.5s
[5600/16000]	[L1: 3.2328]	42.7+0.5s
[6400/16000]	[L1: 3.2325]	43.1+0.5s
[7200/16000]	[L1: 3.2306]	43.5+0.5s
[8000/16000]	[L1: 3.2319]	43.4+0.5s
[8800/16000]	[L1: 3.2296]	43.1+0.5s
[9600/16000]	[L1: 3.2300]	43.0+0.5s
[10400/16000]	[L1: 3.2296]	43.3+0.5s
[11200/16000]	[L1: 3.2305]	43.6+0.5s
[12000/16000]	[L1: 3.2292]	43.2+0.5s
[12800/16000]	[L1: 3.2272]	43.4+0.5s
[13600/16000]	[L1: 3.2268]	43.1+0.5s
[14400/16000]	[L1: 3.2246]	43.3+0.5s
[15200/16000]	[L1: 3.2240]	43.3+0.5s
[16000/16000]	[L1: 3.2245]	43.0+0.5s
[Epoch 12]	Learning rate: 1.25e-5
[800/16000]	[L1: 3.1975]	42.5+0.6s
[1600/16000]	[L1: 3.2098]	43.1+0.5s
[2400/16000]	[L1: 3.2228]	43.2+0.5s
[3200/16000]	[L1: 3.2108]	43.1+0.5s
[4000/16000]	[L1: 3.2155]	43.0+0.5s
[4800/16000]	[L1: 3.2135]	43.2+0.5s
[5600/16000]	[L1: 3.2138]	43.1+0.5s
[6400/16000]	[L1: 3.2095]	43.1+0.5s
[7200/16000]	[L1: 3.2055]	42.8+0.5s
[8000/16000]	[L1: 3.2065]	43.4+0.5s
[8800/16000]	[L1: 3.2063]	43.4+0.5s
[9600/16000]	[L1: 3.2065]	43.3+0.5s
[10400/16000]	[L1: 3.2080]	43.3+0.5s
[11200/16000]	[L1: 3.2085]	43.6+0.5s
[12000/16000]	[L1: 3.2094]	43.4+0.5s
[12800/16000]	[L1: 3.2105]	43.3+0.5s
[13600/16000]	[L1: 3.2098]	44.6+0.5s
[14400/16000]	[L1: 3.2118]	45.0+0.5s
[15200/16000]	[L1: 3.2113]	46.0+0.6s
[16000/16000]	[L1: 3.2125]	45.0+0.5s
[Epoch 13]	Learning rate: 6.25e-6
[800/16000]	[L1: 3.2113]	44.1+1.0s
[1600/16000]	[L1: 3.2100]	46.2+0.9s
[2400/16000]	[L1: 3.2145]	45.9+0.9s
[3200/16000]	[L1: 3.2097]	46.1+0.9s
[4000/16000]	[L1: 3.2060]	45.6+0.9s
[4800/16000]	[L1: 3.2034]	43.7+0.9s
[5600/16000]	[L1: 3.2031]	43.8+0.9s
[6400/16000]	[L1: 3.2022]	43.7+0.9s
[7200/16000]	[L1: 3.2011]	46.0+0.9s
[8000/16000]	[L1: 3.2014]	46.1+0.8s
[8800/16000]	[L1: 3.1982]	46.0+0.8s
[9600/16000]	[L1: 3.1986]	44.2+0.6s
[10400/16000]	[L1: 3.1983]	44.1+0.6s
[11200/16000]	[L1: 3.1984]	43.9+0.5s
[12000/16000]	[L1: 3.1959]	43.6+0.5s
[12800/16000]	[L1: 3.1956]	45.2+0.5s
[13600/16000]	[L1: 3.1946]	45.1+0.5s
[14400/16000]	[L1: 3.1943]	44.7+0.5s
[15200/16000]	[L1: 3.1941]	44.4+0.5s
[16000/16000]	[L1: 3.1959]	45.7+0.5s
[Epoch 14]	Learning rate: 6.25e-6
[800/16000]	[L1: 3.2201]	46.0+1.0s
[1600/16000]	[L1: 3.2016]	44.9+0.9s
[2400/16000]	[L1: 3.1978]	43.7+0.9s
[3200/16000]	[L1: 3.2000]	43.7+0.9s
[4000/16000]	[L1: 3.2061]	43.6+0.8s
[4800/16000]	[L1: 3.1996]	44.0+0.7s
[5600/16000]	[L1: 3.2016]	45.0+0.5s
[6400/16000]	[L1: 3.2002]	43.7+0.5s
[7200/16000]	[L1: 3.1981]	43.6+0.5s
[8000/16000]	[L1: 3.1944]	43.5+0.5s
[8800/16000]	[L1: 3.1935]	43.6+0.5s
[9600/16000]	[L1: 3.1928]	43.6+0.5s
[10400/16000]	[L1: 3.1915]	44.8+0.6s
[11200/16000]	[L1: 3.1922]	44.8+0.5s
[12000/16000]	[L1: 3.1933]	46.1+0.6s
[12800/16000]	[L1: 3.1953]	46.1+0.6s
[13600/16000]	[L1: 3.1916]	44.5+0.5s
[14400/16000]	[L1: 3.1902]	43.6+0.5s
[15200/16000]	[L1: 3.1906]	43.9+0.5s
[16000/16000]	[L1: 3.1903]	44.3+0.5s
[Epoch 15]	Learning rate: 6.25e-6
[800/16000]	[L1: 3.1943]	44.3+1.0s
[1600/16000]	[L1: 3.1950]	45.3+0.8s
[2400/16000]	[L1: 3.1906]	44.2+0.8s
[3200/16000]	[L1: 3.1920]	43.8+0.7s
[4000/16000]	[L1: 3.1859]	44.8+0.7s
[4800/16000]	[L1: 3.1824]	44.0+0.8s
[5600/16000]	[L1: 3.1813]	43.9+0.7s
[6400/16000]	[L1: 3.1804]	43.9+0.8s
[7200/16000]	[L1: 3.1820]	44.0+0.8s
[8000/16000]	[L1: 3.1849]	44.8+0.8s
[8800/16000]	[L1: 3.1823]	44.9+0.7s
[9600/16000]	[L1: 3.1795]	45.3+0.6s
[10400/16000]	[L1: 3.1812]	44.5+0.7s
[11200/16000]	[L1: 3.1804]	44.6+0.6s
[12000/16000]	[L1: 3.1804]	44.5+0.7s
[12800/16000]	[L1: 3.1798]	44.8+0.6s

Evaluation:

Evaluation:

Evaluation:

Evaluation:
[XRAY x2]	PSNR: 0.000 (Best: 0.000 @epoch 1)
Total time: 1367.74s


Evaluation:
